season,holiday,workingday,weather,temp,atemp,humidity,windspeed,hour,weekday,month,year,is_weekend,morning_rush,evening_rush,weekend_daytime,is_night,hour_workingday,hour_weekend,temp_atemp_diff,discomfort_index,is_humidity_zero,bad_weather
4,0,1,1,14.76,16.665,43,19.0012,16,0,11,1,0,0,0,0,0,16,0,-1.9049999999999994,6.346799999999999,0,0
4,0,1,1,13.94,15.91,46,15.0013,17,0,11,1,0,0,1,0,0,17,0,-1.9700000000000006,6.4124,0,0
4,0,1,1,13.94,15.91,46,15.0013,18,0,11,1,0,0,1,0,0,18,0,-1.9700000000000006,6.4124,0,0
4,0,1,1,13.12,15.91,49,11.0014,19,0,11,1,0,0,1,0,0,19,0,-2.790000000000001,6.4288,0,0
4,0,1,1,13.12,15.15,49,16.9979,20,0,11,1,0,0,0,0,0,20,0,-2.030000000000001,6.4288,0,0
4,0,1,1,12.3,14.395,52,19.0012,21,0,11,1,0,0,0,0,0,21,0,-2.094999999999999,6.396,0,0
4,0,1,1,11.48,13.635,56,12.998,22,0,11,1,0,0,0,0,0,22,0,-2.1549999999999994,6.4288,0,0
4,0,1,1,10.66,13.635,60,8.9981,23,0,11,1,0,0,0,0,0,23,0,-2.9749999999999996,6.396,0,0
4,0,1,1,9.84,12.88,60,7.0015,0,1,11,1,0,0,0,0,1,0,0,-3.040000000000001,5.904,0,0
4,0,1,1,9.84,12.12,60,11.0014,1,1,11,1,0,0,0,0,1,1,0,-2.2799999999999994,5.904,0,0
4,0,1,1,9.84,12.88,65,6.0032,2,1,11,1,0,0,0,0,1,2,0,-3.040000000000001,6.396,0,0
4,0,1,1,9.02,12.12,64,7.0015,3,1,11,1,0,0,0,0,1,3,0,-3.0999999999999996,5.7728,0,0
4,0,1,1,9.02,12.88,69,6.0032,4,1,11,1,0,0,0,0,1,4,0,-3.860000000000001,6.2238,0,0
4,0,1,2,9.02,11.365,64,12.998,5,1,11,1,0,0,0,0,1,5,0,-2.3450000000000006,5.7728,0,0
4,0,1,1,9.02,11.365,69,8.9981,6,1,11,1,0,0,0,0,0,6,0,-2.3450000000000006,6.2238,0,0
4,0,1,1,8.2,10.605,69,11.0014,7,1,11,1,0,1,0,0,0,7,0,-2.405000000000001,5.6579999999999995,0,0
4,0,1,1,9.02,11.365,69,11.0014,8,1,11,1,0,1,0,0,0,8,0,-2.3450000000000006,6.2238,0,0
4,0,1,1,10.66,12.88,60,11.0014,9,1,11,1,0,1,0,0,0,9,0,-2.2200000000000006,6.396,0,0
4,0,1,1,12.3,14.395,49,12.998,10,1,11,1,0,0,0,0,0,10,0,-2.094999999999999,6.027,0,0
4,0,1,1,13.12,16.665,45,8.9981,11,1,11,1,0,0,0,0,0,11,0,-3.545,5.904,0,0
4,0,1,1,13.12,16.665,45,8.9981,12,1,11,1,0,0,0,0,0,12,0,-3.545,5.904,0,0
4,0,1,1,13.94,16.665,46,8.9981,13,1,11,1,0,0,0,0,0,13,0,-2.7249999999999996,6.4124,0,0
4,0,1,1,14.76,18.18,40,7.0015,14,1,11,1,0,0,0,0,0,14,0,-3.42,5.904,0,0
4,0,1,1,13.94,15.91,46,16.9979,15,1,11,1,0,0,0,0,0,15,0,-1.9700000000000006,6.4124,0,0
4,0,1,1,13.94,16.665,46,11.0014,16,1,11,1,0,0,0,0,0,16,0,-2.7249999999999996,6.4124,0,0
4,0,1,1,13.12,15.15,53,15.0013,17,1,11,1,0,0,1,0,0,17,0,-2.030000000000001,6.9536,0,0
4,0,1,1,13.12,15.15,57,19.9995,18,1,11,1,0,0,1,0,0,18,0,-2.030000000000001,7.478399999999999,0,0
4,0,1,1,12.3,14.395,56,15.0013,19,1,11,1,0,0,1,0,0,19,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,1,12.3,14.395,61,15.0013,20,1,11,1,0,0,0,0,0,20,0,-2.094999999999999,7.503000000000001,0,0
4,0,1,2,12.3,14.395,56,16.9979,21,1,11,1,0,0,0,0,0,21,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,2,12.3,14.395,56,15.0013,22,1,11,1,0,0,0,0,0,22,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,1,12.3,14.395,56,15.0013,23,1,11,1,0,0,0,0,0,23,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,2,12.3,14.395,56,19.0012,0,2,11,1,0,0,0,0,1,0,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,2,11.48,13.635,61,16.9979,1,2,11,1,0,0,0,0,1,1,0,-2.1549999999999994,7.0028,0,0
4,0,1,2,11.48,12.88,56,19.9995,2,2,11,1,0,0,0,0,1,2,0,-1.4000000000000004,6.4288,0,0
4,0,1,2,11.48,12.88,52,22.0028,3,2,11,1,0,0,0,0,1,3,0,-1.4000000000000004,5.969600000000001,0,0
4,0,1,2,11.48,12.88,52,19.9995,4,2,11,1,0,0,0,0,1,4,0,-1.4000000000000004,5.969600000000001,0,0
4,0,1,2,11.48,12.88,52,22.0028,5,2,11,1,0,0,0,0,1,5,0,-1.4000000000000004,5.969600000000001,0,0
4,0,1,2,10.66,12.12,56,19.0012,6,2,11,1,0,0,0,0,0,6,0,-1.459999999999999,5.969600000000001,0,0
4,0,1,2,10.66,11.365,56,19.9995,7,2,11,1,0,1,0,0,0,7,0,-0.7050000000000001,5.969600000000001,0,0
4,0,1,2,10.66,12.12,60,19.0012,8,2,11,1,0,1,0,0,0,8,0,-1.459999999999999,6.396,0,0
4,0,1,2,10.66,12.12,60,19.0012,9,2,11,1,0,1,0,0,0,9,0,-1.459999999999999,6.396,0,0
4,0,1,2,11.48,12.88,56,19.9995,10,2,11,1,0,0,0,0,0,10,0,-1.4000000000000004,6.4288,0,0
4,0,1,2,13.12,14.395,51,23.9994,11,2,11,1,0,0,0,0,0,11,0,-1.2750000000000004,6.6912,0,0
4,0,1,2,13.12,15.15,53,19.0012,12,2,11,1,0,0,0,0,0,12,0,-2.030000000000001,6.9536,0,0
4,0,1,2,13.12,15.15,53,16.9979,13,2,11,1,0,0,0,0,0,13,0,-2.030000000000001,6.9536,0,0
4,0,1,2,13.12,14.395,53,23.9994,14,2,11,1,0,0,0,0,0,14,0,-1.2750000000000004,6.9536,0,0
4,0,1,2,13.12,15.15,53,19.9995,15,2,11,1,0,0,0,0,0,15,0,-2.030000000000001,6.9536,0,0
4,0,1,2,13.12,14.395,53,23.9994,16,2,11,1,0,0,0,0,0,16,0,-1.2750000000000004,6.9536,0,0
4,0,1,2,13.12,14.395,53,26.0027,17,2,11,1,0,0,1,0,0,17,0,-1.2750000000000004,6.9536,0,0
4,0,1,2,13.12,14.395,53,23.9994,18,2,11,1,0,0,1,0,0,18,0,-1.2750000000000004,6.9536,0,0
4,0,1,2,12.3,13.635,56,19.9995,19,2,11,1,0,0,1,0,0,19,0,-1.334999999999999,6.888000000000001,0,0
4,0,1,2,13.12,15.15,49,22.0028,20,2,11,1,0,0,0,0,0,20,0,-2.030000000000001,6.4288,0,0
4,0,1,2,13.12,15.15,49,19.9995,21,2,11,1,0,0,0,0,0,21,0,-2.030000000000001,6.4288,0,0
4,0,1,3,12.3,14.395,56,16.9979,22,2,11,1,0,0,0,0,0,22,0,-2.094999999999999,6.888000000000001,0,1
4,0,1,3,11.48,13.635,65,15.0013,23,2,11,1,0,0,0,0,0,23,0,-2.1549999999999994,7.462000000000001,0,1
4,0,1,3,11.48,13.635,61,15.0013,0,3,11,1,0,0,0,0,1,0,0,-2.1549999999999994,7.0028,0,1
4,0,1,3,12.3,13.635,52,23.9994,1,3,11,1,0,0,0,0,1,1,0,-1.334999999999999,6.396,0,1
4,0,1,2,12.3,14.395,49,15.0013,2,3,11,1,0,0,0,0,1,2,0,-2.094999999999999,6.027,0,0
4,0,1,2,12.3,14.395,45,19.0012,4,3,11,1,0,0,0,0,1,4,0,-2.094999999999999,5.535,0,0
4,0,1,2,12.3,14.395,42,15.0013,5,3,11,1,0,0,0,0,1,5,0,-2.094999999999999,5.166,0,0
4,0,1,1,12.3,14.395,39,15.0013,6,3,11,1,0,0,0,0,0,6,0,-2.094999999999999,4.797000000000001,0,0
4,0,1,1,11.48,12.88,36,26.0027,7,3,11,1,0,1,0,0,0,7,0,-1.4000000000000004,4.1328000000000005,0,0
4,0,1,1,12.3,14.395,33,19.0012,8,3,11,1,0,1,0,0,0,8,0,-2.094999999999999,4.059,0,0
4,0,1,1,13.12,14.395,31,23.9994,9,3,11,1,0,1,0,0,0,9,0,-1.2750000000000004,4.0672,0,0
4,0,1,1,13.12,15.15,31,22.0028,10,3,11,1,0,0,0,0,0,10,0,-2.030000000000001,4.0672,0,0
4,0,1,1,14.76,16.665,29,26.0027,11,3,11,1,0,0,0,0,0,11,0,-1.9049999999999994,4.2804,0,0
4,0,1,1,16.4,20.455,24,32.9975,12,3,11,1,0,0,0,0,0,12,0,-4.055,3.9359999999999995,0,0
4,0,1,1,18.04,21.97,18,27.9993,13,3,11,1,0,0,0,0,0,13,0,-3.9299999999999997,3.2472,0,0
4,0,1,1,18.04,21.97,18,27.9993,14,3,11,1,0,0,0,0,0,14,0,-3.9299999999999997,3.2472,0,0
4,0,1,1,18.04,21.97,18,27.9993,15,3,11,1,0,0,0,0,0,15,0,-3.9299999999999997,3.2472,0,0
4,0,1,1,17.22,21.21,16,26.0027,16,3,11,1,0,0,0,0,0,16,0,-3.990000000000002,2.7552,0,0
4,0,1,1,16.4,20.455,20,19.9995,17,3,11,1,0,0,1,0,0,17,0,-4.055,3.28,0,0
4,0,1,1,16.4,20.455,24,27.9993,18,3,11,1,0,0,1,0,0,18,0,-4.055,3.9359999999999995,0,0
4,0,1,1,15.58,19.695,27,23.9994,19,3,11,1,0,0,1,0,0,19,0,-4.115,4.2066,0,0
4,0,1,1,15.58,19.695,29,31.0009,20,3,11,1,0,0,0,0,0,20,0,-4.115,4.5182,0,0
4,0,1,1,14.76,16.665,37,26.0027,21,3,11,1,0,0,0,0,0,21,0,-1.9049999999999994,5.4612,0,0
4,0,1,1,13.94,15.15,42,19.9995,22,3,11,1,0,0,0,0,0,22,0,-1.2100000000000009,5.8548,0,0
4,0,1,1,13.94,15.15,46,23.9994,23,3,11,1,0,0,0,0,0,23,0,-1.2100000000000009,6.4124,0,0
4,0,1,1,13.94,15.15,49,22.0028,0,4,11,1,0,0,0,0,1,0,0,-1.2100000000000009,6.8306,0,0
4,0,1,1,13.12,15.15,53,19.0012,1,4,11,1,0,0,0,0,1,1,0,-2.030000000000001,6.9536,0,0
4,0,1,1,13.12,15.15,53,16.9979,2,4,11,1,0,0,0,0,1,2,0,-2.030000000000001,6.9536,0,0
4,0,1,1,13.12,14.395,53,27.9993,3,4,11,1,0,0,0,0,1,3,0,-1.2750000000000004,6.9536,0,0
4,0,1,1,13.12,14.395,53,23.9994,4,4,11,1,0,0,0,0,1,4,0,-1.2750000000000004,6.9536,0,0
4,0,1,1,12.3,14.395,56,12.998,5,4,11,1,0,0,0,0,1,5,0,-2.094999999999999,6.888000000000001,0,0
4,0,1,1,10.66,13.635,65,7.0015,6,4,11,1,0,0,0,0,0,6,0,-2.9749999999999996,6.928999999999999,0,0
4,0,1,1,10.66,13.635,65,8.9981,7,4,11,1,0,1,0,0,0,7,0,-2.9749999999999996,6.928999999999999,0,0
4,0,1,1,13.12,15.91,57,11.0014,8,4,11,1,0,1,0,0,0,8,0,-2.790000000000001,7.478399999999999,0,0
4,0,1,1,13.94,15.15,53,27.9993,9,4,11,1,0,1,0,0,0,9,0,-1.2100000000000009,7.388199999999999,0,0
4,0,1,1,14.76,16.665,50,22.0028,10,4,11,1,0,0,0,0,0,10,0,-1.9049999999999994,7.38,0,0
4,0,1,1,16.4,20.455,47,19.9995,11,4,11,1,0,0,0,0,0,11,0,-4.055,7.707999999999999,0,0
4,0,1,1,18.04,21.97,41,22.0028,12,4,11,1,0,0,0,0,0,12,0,-3.9299999999999997,7.3964,0,0
4,0,1,1,18.86,22.725,38,19.9995,13,4,11,1,0,0,0,0,0,13,0,-3.865000000000002,7.166799999999999,0,0
4,0,1,1,18.86,22.725,38,12.998,14,4,11,1,0,0,0,0,0,14,0,-3.865000000000002,7.166799999999999,0,0
4,0,1,1,18.86,22.725,36,15.0013,15,4,11,1,0,0,0,0,0,15,0,-3.865000000000002,6.7896,0,0
4,0,1,1,18.86,22.725,38,11.0014,16,4,11,1,0,0,0,0,0,16,0,-3.865000000000002,7.166799999999999,0,0
4,0,1,1,17.22,21.21,44,8.9981,17,4,11,1,0,0,1,0,0,17,0,-3.990000000000002,7.5767999999999995,0,0
4,0,1,1,17.22,21.21,44,7.0015,18,4,11,1,0,0,1,0,0,18,0,-3.990000000000002,7.5767999999999995,0,0
4,0,1,1,13.94,17.425,71,6.0032,19,4,11,1,0,0,1,0,0,19,0,-3.485000000000001,9.8974,0,0
4,0,1,1,14.76,17.425,66,8.9981,20,4,11,1,0,0,0,0,0,20,0,-2.665000000000001,9.7416,0,0
4,0,1,1,13.94,18.18,76,0.0,21,4,11,1,0,0,0,0,0,21,0,-4.24,10.5944,0,0
4,0,1,1,13.94,17.425,71,7.0015,22,4,11,1,0,0,0,0,0,22,0,-3.485000000000001,9.8974,0,0
4,0,1,1,13.12,16.665,81,6.0032,23,4,11,1,0,0,0,0,0,23,0,-3.545,10.6272,0,0
4,0,0,1,13.12,16.665,76,6.0032,0,5,11,1,1,0,0,0,1,0,0,-3.545,9.9712,0,0
4,0,0,1,12.3,15.91,81,6.0032,1,5,11,1,1,0,0,0,1,0,1,-3.6099999999999994,9.963000000000001,0,0
4,0,0,1,13.12,17.425,81,0.0,2,5,11,1,1,0,0,0,1,0,2,-4.3050000000000015,10.6272,0,0
4,0,0,1,12.3,16.665,81,0.0,3,5,11,1,1,0,0,0,1,0,3,-4.364999999999998,9.963000000000001,0,0
4,0,0,1,10.66,13.635,87,7.0015,4,5,11,1,1,0,0,0,1,0,4,-2.9749999999999996,9.2742,0,0
4,0,0,1,11.48,15.91,87,0.0,5,5,11,1,1,0,0,0,1,0,5,-4.43,9.9876,0,0
4,0,0,1,9.84,12.88,93,6.0032,6,5,11,1,1,0,0,0,0,0,6,-3.040000000000001,9.1512,0,0
4,0,0,1,10.66,13.635,87,7.0015,7,5,11,1,1,0,0,0,0,0,7,-2.9749999999999996,9.2742,0,0
4,0,0,1,13.12,17.425,76,0.0,8,5,11,1,1,0,0,0,0,0,8,-4.3050000000000015,9.9712,0,0
4,0,0,1,14.76,17.425,66,12.998,9,5,11,1,1,0,0,0,0,0,9,-2.665000000000001,9.7416,0,0
4,0,0,1,16.4,20.455,58,0.0,10,5,11,1,1,0,0,0,0,0,10,-4.055,9.511999999999999,0,0
4,0,0,1,16.4,20.455,58,7.0015,11,5,11,1,1,0,0,1,0,0,11,-4.055,9.511999999999999,0,0
4,0,0,1,19.68,23.485,48,0.0,12,5,11,1,1,0,0,1,0,0,12,-3.8049999999999997,9.4464,0,0
4,0,0,1,21.32,25.0,39,0.0,13,5,11,1,1,0,0,1,0,0,13,-3.6799999999999997,8.3148,0,0
4,0,0,1,22.14,25.76,37,0.0,14,5,11,1,1,0,0,1,0,0,14,-3.620000000000001,8.1918,0,0
4,0,0,1,21.32,25.0,45,0.0,15,5,11,1,1,0,0,1,0,0,15,-3.6799999999999997,9.594,0,0
4,0,0,1,22.14,25.76,37,0.0,16,5,11,1,1,0,0,1,0,0,16,-3.620000000000001,8.1918,0,0
4,0,0,1,20.5,24.24,45,12.998,17,5,11,1,1,0,0,0,0,0,17,-3.7399999999999984,9.225,0,0
4,0,0,1,18.04,21.97,54,8.9981,18,5,11,1,1,0,0,0,0,0,18,-3.9299999999999997,9.7416,0,0
4,0,0,1,18.86,22.725,51,6.0032,19,5,11,1,1,0,0,0,0,0,19,-3.865000000000002,9.6186,0,0
4,0,0,1,18.04,21.97,54,0.0,20,5,11,1,1,0,0,0,0,0,20,-3.9299999999999997,9.7416,0,0
4,0,0,1,16.4,20.455,66,0.0,21,5,11,1,1,0,0,0,0,0,21,-4.055,10.823999999999998,0,0
4,0,0,1,15.58,19.695,71,6.0032,22,5,11,1,1,0,0,0,0,0,22,-4.115,11.0618,0,0
4,0,0,1,14.76,18.18,71,7.0015,23,5,11,1,1,0,0,0,0,0,23,-3.42,10.4796,0,0
4,0,0,1,13.94,17.425,81,6.0032,0,6,11,1,1,0,0,0,1,0,0,-3.485000000000001,11.2914,0,0
4,0,0,1,13.94,17.425,76,6.0032,1,6,11,1,1,0,0,0,1,0,1,-3.485000000000001,10.5944,0,0
4,0,0,1,13.12,16.665,87,7.0015,2,6,11,1,1,0,0,0,1,0,2,-3.545,11.414399999999999,0,0
4,0,0,1,13.94,18.18,81,0.0,3,6,11,1,1,0,0,0,1,0,3,-4.24,11.2914,0,0
4,0,0,1,13.12,16.665,81,7.0015,4,6,11,1,1,0,0,0,1,0,4,-3.545,10.6272,0,0
4,0,0,1,12.3,15.15,87,8.9981,5,6,11,1,1,0,0,0,1,0,5,-2.8499999999999996,10.701,0,0
4,0,0,1,12.3,15.91,87,6.0032,6,6,11,1,1,0,0,0,0,0,6,-3.6099999999999994,10.701,0,0
4,0,0,1,12.3,15.91,89,6.0032,7,6,11,1,1,0,0,0,0,0,7,-3.6099999999999994,10.947000000000001,0,0
4,0,0,1,13.12,16.665,87,7.0015,8,6,11,1,1,0,0,0,0,0,8,-3.545,11.414399999999999,0,0
4,0,0,1,14.76,18.94,77,0.0,9,6,11,1,1,0,0,0,0,0,9,-4.1800000000000015,11.3652,0,0
4,0,0,1,16.4,20.455,69,7.0015,10,6,11,1,1,0,0,0,0,0,10,-4.055,11.315999999999999,0,0
4,0,0,1,18.86,22.725,59,8.9981,11,6,11,1,1,0,0,1,0,0,11,-3.865000000000002,11.1274,0,0
4,0,0,1,20.5,24.24,48,6.0032,12,6,11,1,1,0,0,1,0,0,12,-3.7399999999999984,9.84,0,0
4,0,0,1,22.14,25.76,45,7.0015,13,6,11,1,1,0,0,1,0,0,13,-3.620000000000001,9.963000000000001,0,0
4,0,0,1,24.6,31.06,33,11.0014,14,6,11,1,1,0,0,1,0,0,14,-6.459999999999997,8.118,0,0
4,0,0,1,22.96,26.515,37,15.0013,15,6,11,1,1,0,0,1,0,0,15,-3.5549999999999997,8.4952,0,0
4,0,0,1,22.14,25.76,42,15.0013,16,6,11,1,1,0,0,1,0,0,16,-3.620000000000001,9.2988,0,0
4,0,0,1,22.14,25.76,45,11.0014,17,6,11,1,1,0,0,0,0,0,17,-3.620000000000001,9.963000000000001,0,0
4,0,0,1,21.32,25.0,45,8.9981,18,6,11,1,1,0,0,0,0,0,18,-3.6799999999999997,9.594,0,0
4,0,0,1,19.68,23.485,55,8.9981,19,6,11,1,1,0,0,0,0,0,19,-3.8049999999999997,10.824000000000002,0,0
4,0,0,1,18.04,21.97,62,11.0014,20,6,11,1,1,0,0,0,0,0,20,-3.9299999999999997,11.184800000000001,0,0
4,0,0,1,18.04,21.97,67,15.0013,21,6,11,1,1,0,0,0,0,0,21,-3.9299999999999997,12.086799999999998,0,0
4,0,0,1,17.22,21.21,71,12.998,22,6,11,1,1,0,0,0,0,0,22,-3.990000000000002,12.226199999999999,0,0
4,0,0,1,17.22,21.21,71,12.998,23,6,11,1,1,0,0,0,0,0,23,-3.990000000000002,12.226199999999999,0,0
4,1,0,1,17.22,21.21,71,7.0015,0,0,11,1,0,0,0,0,1,0,0,-3.990000000000002,12.226199999999999,0,0
4,1,0,1,16.4,20.455,76,11.0014,1,0,11,1,0,0,0,0,1,0,0,-4.055,12.463999999999999,0,0
4,1,0,1,16.4,20.455,76,8.9981,2,0,11,1,0,0,0,0,1,0,0,-4.055,12.463999999999999,0,0
4,1,0,1,16.4,20.455,76,8.9981,3,0,11,1,0,0,0,0,1,0,0,-4.055,12.463999999999999,0,0
4,1,0,1,16.4,20.455,76,6.0032,4,0,11,1,0,0,0,0,1,0,0,-4.055,12.463999999999999,0,0
4,1,0,1,15.58,19.695,87,0.0,5,0,11,1,0,0,0,0,1,0,0,-4.115,13.5546,0,0
4,1,0,1,15.58,19.695,87,7.0015,6,0,11,1,0,0,0,0,0,0,0,-4.115,13.5546,0,0
4,1,0,1,16.4,20.455,87,0.0,7,0,11,1,0,0,0,0,0,0,0,-4.055,14.267999999999999,0,0
4,1,0,1,17.22,21.21,82,11.0014,8,0,11,1,0,0,0,0,0,0,0,-3.990000000000002,14.1204,0,0
4,1,0,1,18.04,21.97,88,7.0015,9,0,11,1,0,0,0,0,0,0,0,-3.9299999999999997,15.8752,0,0
4,1,0,1,19.68,23.485,77,11.0014,10,0,11,1,0,0,0,0,0,0,0,-3.8049999999999997,15.153599999999999,0,0
4,1,0,1,21.32,25.0,72,11.0014,11,0,11,1,0,0,0,0,0,0,0,-3.6799999999999997,15.3504,0,0
4,1,0,1,22.96,26.515,64,15.0013,12,0,11,1,0,0,0,0,0,0,0,-3.5549999999999997,14.6944,0,0
4,1,0,1,24.6,30.305,60,15.0013,13,0,11,1,0,0,0,0,0,0,0,-5.704999999999998,14.76,0,0
4,1,0,1,23.78,27.275,60,19.0012,14,0,11,1,0,0,0,0,0,0,0,-3.4949999999999974,14.268000000000002,0,0
4,1,0,1,22.96,26.515,64,16.9979,15,0,11,1,0,0,0,0,0,0,0,-3.5549999999999997,14.6944,0,0
4,1,0,1,22.96,26.515,64,11.0014,16,0,11,1,0,0,0,0,0,0,0,-3.5549999999999997,14.6944,0,0
4,1,0,1,22.96,26.515,64,19.0012,17,0,11,1,0,0,0,0,0,0,0,-3.5549999999999997,14.6944,0,0
4,1,0,1,21.32,25.0,72,8.9981,18,0,11,1,0,0,0,0,0,0,0,-3.6799999999999997,15.3504,0,0
4,1,0,1,22.14,25.76,73,19.0012,19,0,11,1,0,0,0,0,0,0,0,-3.620000000000001,16.1622,0,0
4,1,0,2,21.32,25.0,77,19.0012,20,0,11,1,0,0,0,0,0,0,0,-3.6799999999999997,16.4164,0,0
4,1,0,3,22.14,25.76,73,15.0013,21,0,11,1,0,0,0,0,0,0,0,-3.620000000000001,16.1622,0,1
4,1,0,1,21.32,25.0,77,16.9979,22,0,11,1,0,0,0,0,0,0,0,-3.6799999999999997,16.4164,0,0
4,1,0,2,22.14,25.76,77,15.0013,23,0,11,1,0,0,0,0,0,0,0,-3.620000000000001,17.0478,0,0
4,0,1,2,21.32,25.0,83,19.0012,0,1,11,1,0,0,0,0,1,0,0,-3.6799999999999997,17.6956,0,0
4,0,1,3,18.04,21.97,88,43.0006,1,1,11,1,0,0,0,0,1,1,0,-3.9299999999999997,15.8752,0,1
4,0,1,3,14.76,15.91,87,30.0026,2,1,11,1,0,0,0,0,1,2,0,-1.1500000000000004,12.841199999999999,0,1
4,0,1,3,14.76,16.665,87,23.9994,3,1,11,1,0,0,0,0,1,3,0,-1.9049999999999994,12.841199999999999,0,1
4,0,1,2,14.76,16.665,81,26.0027,4,1,11,1,0,0,0,0,1,4,0,-1.9049999999999994,11.955599999999999,0,0
4,0,1,2,13.94,15.91,87,19.0012,5,1,11,1,0,0,0,0,1,5,0,-1.9700000000000006,12.1278,0,0
4,0,1,3,13.12,14.395,81,31.0009,6,1,11,1,0,0,0,0,0,6,0,-1.2750000000000004,10.6272,0,1
4,0,1,3,13.12,15.15,87,16.9979,7,1,11,1,0,1,0,0,0,7,0,-2.030000000000001,11.414399999999999,0,1
4,0,1,3,13.12,15.15,87,16.9979,8,1,11,1,0,1,0,0,0,8,0,-2.030000000000001,11.414399999999999,0,1
4,0,1,3,13.12,15.15,81,22.0028,9,1,11,1,0,1,0,0,0,9,0,-2.030000000000001,10.6272,0,1
4,0,1,3,12.3,13.635,75,26.0027,10,1,11,1,0,0,0,0,0,10,0,-1.334999999999999,9.225,0,1
4,0,1,1,13.12,15.15,70,16.9979,11,1,11,1,0,0,0,0,0,11,0,-2.030000000000001,9.184,0,0
4,0,1,1,13.94,15.91,61,19.0012,12,1,11,1,0,0,0,0,0,12,0,-1.9700000000000006,8.5034,0,0
4,0,1,1,13.94,15.91,53,16.9979,13,1,11,1,0,0,0,0,0,13,0,-1.9700000000000006,7.388199999999999,0,0
4,0,1,1,15.58,19.695,46,26.0027,14,1,11,1,0,0,0,0,0,14,0,-4.115,7.166799999999999,0,0
4,0,1,1,16.4,20.455,40,19.9995,15,1,11,1,0,0,0,0,0,15,0,-4.055,6.56,0,0
4,0,1,1,15.58,19.695,40,19.9995,16,1,11,1,0,0,0,0,0,16,0,-4.115,6.232,0,0
4,0,1,1,13.94,15.15,49,23.9994,17,1,11,1,0,0,1,0,0,17,0,-1.2100000000000009,6.8306,0,0
4,0,1,1,13.94,15.91,49,19.0012,18,1,11,1,0,0,1,0,0,18,0,-1.9700000000000006,6.8306,0,0
4,0,1,1,13.12,14.395,49,23.9994,19,1,11,1,0,0,1,0,0,19,0,-1.2750000000000004,6.4288,0,0
4,0,1,1,12.3,13.635,49,23.9994,20,1,11,1,0,0,0,0,0,20,0,-1.334999999999999,6.027,0,0
4,0,1,1,12.3,13.635,49,23.9994,21,1,11,1,0,0,0,0,0,21,0,-1.334999999999999,6.027,0,0
4,0,1,1,10.66,11.365,56,22.0028,22,1,11,1,0,0,0,0,0,22,0,-0.7050000000000001,5.969600000000001,0,0
4,0,1,1,10.66,11.365,56,19.9995,23,1,11,1,0,0,0,0,0,23,0,-0.7050000000000001,5.969600000000001,0,0
4,0,1,1,10.66,12.12,56,19.0012,0,2,11,1,0,0,0,0,1,0,0,-1.459999999999999,5.969600000000001,0,0
4,0,1,1,9.84,10.605,60,19.9995,1,2,11,1,0,0,0,0,1,1,0,-0.7650000000000006,5.904,0,0
4,0,1,1,9.84,10.605,60,19.9995,2,2,11,1,0,0,0,0,1,2,0,-0.7650000000000006,5.904,0,0
4,0,1,1,9.84,11.365,65,15.0013,3,2,11,1,0,0,0,0,1,3,0,-1.5250000000000004,6.396,0,0
4,0,1,1,9.02,11.365,69,12.998,4,2,11,1,0,0,0,0,1,4,0,-2.3450000000000006,6.2238,0,0
4,0,1,1,9.02,11.365,69,12.998,5,2,11,1,0,0,0,0,1,5,0,-2.3450000000000006,6.2238,0,0
4,0,1,1,9.84,11.365,65,12.998,6,2,11,1,0,0,0,0,0,6,0,-1.5250000000000004,6.396,0,0
4,0,1,1,9.84,10.605,65,19.0012,7,2,11,1,0,1,0,0,0,7,0,-0.7650000000000006,6.396,0,0
4,0,1,1,11.48,12.88,56,19.9995,8,2,11,1,0,1,0,0,0,8,0,-1.4000000000000004,6.4288,0,0
4,0,1,1,12.3,13.635,52,26.0027,9,2,11,1,0,1,0,0,0,9,0,-1.334999999999999,6.396,0,0
4,0,1,1,13.12,14.395,45,23.9994,10,2,11,1,0,0,0,0,0,10,0,-1.2750000000000004,5.904,0,0
4,0,1,1,13.12,15.15,49,16.9979,11,2,11,1,0,0,0,0,0,11,0,-2.030000000000001,6.4288,0,0
4,0,1,1,13.94,16.665,46,0.0,12,2,11,1,0,0,0,0,0,12,0,-2.7249999999999996,6.4124,0,0
4,0,1,1,14.76,16.665,43,16.9979,13,2,11,1,0,0,0,0,0,13,0,-1.9049999999999994,6.346799999999999,0,0
4,0,1,1,14.76,17.425,43,8.9981,14,2,11,1,0,0,0,0,0,14,0,-2.665000000000001,6.346799999999999,0,0
4,0,1,1,14.76,16.665,43,19.0012,15,2,11,1,0,0,0,0,0,15,0,-1.9049999999999994,6.346799999999999,0,0
4,0,1,1,13.94,17.425,46,7.0015,16,2,11,1,0,0,0,0,0,16,0,-3.485000000000001,6.4124,0,0
4,0,1,1,13.12,15.91,49,12.998,17,2,11,1,0,0,1,0,0,17,0,-2.790000000000001,6.4288,0,0
4,0,1,1,13.12,15.91,53,11.0014,18,2,11,1,0,0,1,0,0,18,0,-2.790000000000001,6.9536,0,0
