datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,wind_was_zero,hour,month
2012-08-11 18:00:00,3,0,0,2,28.7,33.335,74,19.9995,0,18,8
2012-08-11 19:00:00,3,0,0,2,27.06,29.545,89,7.0015,0,19,8
2012-08-11 20:00:00,3,0,0,3,27.06,29.545,89,27.9993,0,20,8
2012-08-11 21:00:00,3,0,0,2,27.06,29.545,89,11.0014,0,21,8
2012-08-11 22:00:00,3,0,0,2,27.06,29.545,89,11.0014,0,22,8
2012-08-11 23:00:00,3,0,0,3,27.06,30.305,78,11.0014,0,23,8
2012-08-12 00:00:00,3,0,0,2,26.24,30.305,73,8.9981,0,0,8
2012-08-12 01:00:00,3,0,0,1,25.42,29.545,78,8.9981,0,1,8
2012-08-12 02:00:00,3,0,0,1,26.24,30.305,69,8.9981,0,2,8
2012-08-12 03:00:00,3,0,0,1,25.42,29.545,73,6.0032,0,3,8
2012-08-12 04:00:00,3,0,0,1,26.24,30.305,69,6.0032,0,4,8
2012-08-12 05:00:00,3,0,0,1,26.24,31.06,61,12.998,0,5,8
2012-08-12 06:00:00,3,0,0,1,26.24,30.305,65,11.0014,0,6,8
2012-08-12 07:00:00,3,0,0,1,26.24,30.305,65,8.9981,0,7,8
2012-08-12 08:00:00,3,0,0,1,27.06,31.06,54,15.0013,0,8,8
2012-08-12 09:00:00,3,0,0,1,28.7,32.575,48,15.0013,0,9,8
2012-08-12 10:00:00,3,0,0,1,28.7,32.575,51,11.0014,0,10,8
2012-08-12 11:00:00,3,0,0,1,30.34,33.335,42,11.0014,0,11,8
2012-08-12 12:00:00,3,0,0,1,30.34,33.335,42,12.998,0,12,8
2012-08-12 13:00:00,3,0,0,1,31.98,34.85,40,14.790633719077853,1,13,8
2012-08-12 14:00:00,3,0,0,1,31.16,34.09,40,12.998,0,14,8
2012-08-12 15:00:00,3,0,0,1,31.16,34.09,40,8.9981,0,15,8
2012-08-12 16:00:00,3,0,0,1,31.16,34.09,40,7.0015,0,16,8
2012-08-12 17:00:00,3,0,0,1,32.8,34.85,33,15.058882994974574,1,17,8
2012-08-12 18:00:00,3,0,0,1,31.98,34.09,35,7.0015,0,18,8
2012-08-12 19:00:00,3,0,0,1,30.34,32.575,40,8.9981,0,19,8
2012-08-12 20:00:00,3,0,0,1,29.52,32.575,45,11.713491295073394,1,20,8
2012-08-12 21:00:00,3,0,0,1,29.52,33.335,51,6.0032,0,21,8
2012-08-12 22:00:00,3,0,0,1,28.7,32.575,58,8.9981,0,22,8
2012-08-12 23:00:00,3,0,0,1,27.88,31.82,61,11.89666957373952,1,23,8
2012-08-13 00:00:00,3,0,1,1,27.06,31.06,65,7.0015,0,0,8
2012-08-13 01:00:00,3,0,1,1,27.06,31.06,65,6.0032,0,1,8
2012-08-13 02:00:00,3,0,1,1,26.24,30.305,69,7.0015,0,2,8
2012-08-13 03:00:00,3,0,1,1,26.24,30.305,69,11.180008346364179,1,3,8
2012-08-13 04:00:00,3,0,1,1,26.24,30.305,69,7.0015,0,4,8
2012-08-13 05:00:00,3,0,1,1,26.24,30.305,69,7.0015,0,5,8
2012-08-13 06:00:00,3,0,1,1,25.42,29.545,73,6.0032,0,6,8
2012-08-13 07:00:00,3,0,1,1,27.06,31.06,65,8.9981,0,7,8
2012-08-13 08:00:00,3,0,1,2,29.52,33.335,51,6.0032,0,8,8
2012-08-13 09:00:00,3,0,1,2,30.34,33.335,45,14.347051769745663,1,9,8
2012-08-13 10:00:00,3,0,1,2,31.16,34.09,40,13.943288370933148,1,10,8
2012-08-13 11:00:00,3,0,1,1,31.16,34.09,40,6.0032,0,11,8
2012-08-13 12:00:00,3,0,1,1,31.98,34.85,40,12.998,0,12,8
2012-08-13 13:00:00,3,0,1,1,31.98,34.85,40,11.0014,0,13,8
2012-08-13 14:00:00,3,0,1,1,32.8,34.85,33,7.0015,0,14,8
2012-08-13 15:00:00,3,0,1,1,33.62,36.365,34,15.0013,0,15,8
2012-08-13 16:00:00,3,0,1,1,32.8,35.605,36,6.0032,0,16,8
2012-08-13 17:00:00,3,0,1,1,32.8,35.605,36,11.0014,0,17,8
2012-08-13 18:00:00,3,0,1,1,31.16,34.85,52,19.0012,0,18,8
2012-08-13 19:00:00,3,0,1,1,30.34,34.09,58,11.0014,0,19,8
2012-08-13 20:00:00,3,0,1,1,30.34,34.09,62,15.0013,0,20,8
2012-08-13 21:00:00,3,0,1,1,29.52,34.09,66,12.998,0,21,8
2012-08-13 22:00:00,3,0,1,1,29.52,34.09,62,22.0028,0,22,8
2012-08-13 23:00:00,3,0,1,1,28.7,32.575,70,15.0013,0,23,8
2012-08-14 00:00:00,3,0,1,1,28.7,33.335,74,15.0013,0,0,8
2012-08-14 01:00:00,3,0,1,1,27.88,31.82,79,16.9979,0,1,8
2012-08-14 02:00:00,3,0,1,2,27.88,31.82,83,12.998,0,2,8
2012-08-14 03:00:00,3,0,1,2,27.88,31.82,83,12.998,0,3,8
2012-08-14 04:00:00,3,0,1,2,27.88,31.82,83,12.998,0,4,8
2012-08-14 05:00:00,3,0,1,2,27.88,31.82,89,12.998,0,5,8
2012-08-14 06:00:00,3,0,1,3,26.24,28.79,83,12.998,0,6,8
2012-08-14 07:00:00,3,0,1,2,27.06,30.305,83,6.0032,0,7,8
2012-08-14 08:00:00,3,0,1,2,27.06,29.545,89,6.0032,0,8,8
2012-08-14 09:00:00,3,0,1,2,28.7,33.335,74,13.750715091051289,1,9,8
2012-08-14 10:00:00,3,0,1,1,28.7,33.335,79,7.0015,0,10,8
2012-08-14 11:00:00,3,0,1,1,30.34,34.09,62,13.553465305755058,1,11,8
2012-08-14 12:00:00,3,0,1,1,31.98,35.605,49,8.9981,0,12,8
2012-08-14 13:00:00,3,0,1,1,32.8,36.365,46,6.0032,0,13,8
2012-08-14 14:00:00,3,0,1,1,33.62,37.12,41,15.0013,0,14,8
2012-08-14 15:00:00,3,0,1,1,33.62,37.88,46,15.0013,0,15,8
2012-08-14 16:00:00,3,0,1,1,33.62,37.12,43,15.0013,0,16,8
2012-08-14 17:00:00,3,0,1,3,31.16,36.365,66,16.9979,0,17,8
2012-08-14 18:00:00,3,0,1,1,31.16,35.605,62,19.0012,0,18,8
2012-08-14 19:00:00,3,0,1,1,31.16,36.365,66,12.998,0,19,8
2012-08-14 20:00:00,3,0,1,1,30.34,35.605,74,15.0013,0,20,8
2012-08-14 21:00:00,3,0,1,1,30.34,34.09,62,15.0013,0,21,8
2012-08-14 22:00:00,3,0,1,1,29.52,34.09,66,6.0032,0,22,8
2012-08-14 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,0,23,8
2012-08-15 00:00:00,3,0,1,1,28.7,32.575,61,12.998,0,0,8
2012-08-15 01:00:00,3,0,1,1,28.7,32.575,61,12.083119510009812,1,1,8
2012-08-15 02:00:00,3,0,1,1,27.88,31.82,65,11.26679716464231,1,2,8
2012-08-15 03:00:00,3,0,1,1,27.06,31.06,74,7.0015,0,3,8
2012-08-15 04:00:00,3,0,1,1,26.24,28.79,83,7.0015,0,4,8
2012-08-15 05:00:00,3,0,1,1,26.24,29.545,78,7.0015,0,5,8
2012-08-15 06:00:00,3,0,1,1,26.24,29.545,78,7.0015,0,6,8
2012-08-15 07:00:00,3,0,1,2,27.06,31.06,69,12.998,0,7,8
2012-08-15 08:00:00,3,0,1,2,28.7,32.575,65,19.0012,0,8,8
2012-08-15 09:00:00,3,0,1,2,29.52,34.09,62,12.998,0,9,8
2012-08-15 10:00:00,3,0,1,2,29.52,34.09,62,12.998,0,10,8
2012-08-15 11:00:00,3,0,1,2,30.34,34.09,58,12.998,0,11,8
2012-08-15 12:00:00,3,0,1,1,30.34,34.09,55,15.0013,0,12,8
2012-08-15 13:00:00,3,0,1,2,31.98,35.605,49,12.998,0,13,8
2012-08-15 14:00:00,3,0,1,2,31.16,34.85,52,19.9995,0,14,8
2012-08-15 15:00:00,3,0,1,1,31.16,34.85,52,16.9979,0,15,8
2012-08-15 16:00:00,3,0,1,1,31.16,34.09,48,12.998,0,16,8
2012-08-15 17:00:00,3,0,1,1,30.34,34.09,55,19.0012,0,17,8
2012-08-15 18:00:00,3,0,1,1,30.34,33.335,51,15.0013,0,18,8
2012-08-15 19:00:00,3,0,1,1,28.7,32.575,61,8.9981,0,19,8
2012-08-15 20:00:00,3,0,1,1,28.7,32.575,61,8.9981,0,20,8
2012-08-15 21:00:00,3,0,1,1,28.7,32.575,61,12.998,0,21,8
2012-08-15 22:00:00,3,0,1,1,28.7,32.575,61,11.0014,0,22,8
2012-08-15 23:00:00,3,0,1,1,27.88,31.82,65,7.0015,0,23,8
2012-08-16 00:00:00,3,0,1,1,27.06,31.06,69,11.483491902295325,1,0,8
2012-08-16 01:00:00,3,0,1,1,26.24,30.305,73,10.83518147239973,1,1,8
2012-08-16 02:00:00,3,0,1,1,26.24,30.305,69,12.998,0,2,8
2012-08-16 03:00:00,3,0,1,1,25.42,29.545,73,16.9979,0,3,8
2012-08-16 04:00:00,3,0,1,1,25.42,29.545,73,15.0013,0,4,8
2012-08-16 05:00:00,3,0,1,1,24.6,28.79,78,11.0014,0,5,8
2012-08-16 06:00:00,3,0,1,1,24.6,28.79,78,11.0014,0,6,8
2012-08-16 07:00:00,3,0,1,1,26.24,30.305,69,15.0013,0,7,8
2012-08-16 08:00:00,3,0,1,1,27.88,31.82,61,12.998,0,8,8
2012-08-16 09:00:00,3,0,1,1,29.52,33.335,54,7.0015,0,9,8
2012-08-16 10:00:00,3,0,1,1,30.34,33.335,48,8.9981,0,10,8
2012-08-16 11:00:00,3,0,1,1,31.16,33.335,37,6.0032,0,11,8
2012-08-16 12:00:00,3,0,1,1,32.8,34.85,33,7.0015,0,12,8
2012-08-16 13:00:00,3,0,1,1,32.8,34.85,31,15.0013,0,13,8
2012-08-16 14:00:00,3,0,1,1,33.62,35.605,32,15.239713230243373,1,14,8
2012-08-16 15:00:00,3,0,1,1,32.8,34.85,33,16.9979,0,15,8
2012-08-16 16:00:00,3,0,1,1,33.62,35.605,32,15.0013,0,16,8
2012-08-16 17:00:00,3,0,1,1,33.62,36.365,34,12.998,0,17,8
2012-08-16 18:00:00,3,0,1,1,32.8,35.605,36,15.017743814456425,1,18,8
2012-08-16 19:00:00,3,0,1,1,31.16,34.09,40,7.0015,0,19,8
2012-08-16 20:00:00,3,0,1,1,31.16,34.09,40,6.0032,0,20,8
2012-08-16 21:00:00,3,0,1,1,30.34,33.335,48,12.998,0,21,8
2012-08-16 22:00:00,3,0,1,1,29.52,33.335,51,11.0014,0,22,8
2012-08-16 23:00:00,3,0,1,1,28.7,32.575,54,7.0015,0,23,8
2012-08-17 00:00:00,3,0,1,1,27.88,12.12,57,11.0014,0,0,8
2012-08-17 01:00:00,3,0,1,1,27.06,12.12,65,7.0015,0,1,8
2012-08-17 02:00:00,3,0,1,1,27.06,12.12,61,8.9981,0,2,8
2012-08-17 03:00:00,3,0,1,1,26.24,12.12,65,7.0015,0,3,8
2012-08-17 04:00:00,3,0,1,1,26.24,12.12,73,11.0014,0,4,8
2012-08-17 05:00:00,3,0,1,1,26.24,12.12,73,7.0015,0,5,8
2012-08-17 06:00:00,3,0,1,1,25.42,12.12,78,8.9981,0,6,8
2012-08-17 07:00:00,3,0,1,1,26.24,12.12,73,7.0015,0,7,8
2012-08-17 08:00:00,3,0,1,1,27.88,12.12,65,8.9981,0,8,8
2012-08-17 09:00:00,3,0,1,1,28.7,12.12,58,7.0015,0,9,8
2012-08-17 10:00:00,3,0,1,1,30.34,12.12,55,11.0014,0,10,8
2012-08-17 11:00:00,3,0,1,1,31.16,12.12,52,19.0012,0,11,8
2012-08-17 12:00:00,3,0,1,1,33.62,12.12,41,15.0013,0,12,8
2012-08-17 13:00:00,3,0,1,1,34.44,12.12,36,26.0027,0,13,8
2012-08-17 14:00:00,3,0,1,1,35.26,12.12,34,27.9993,0,14,8
2012-08-17 15:00:00,3,0,1,1,35.26,12.12,30,31.0009,0,15,8
2012-08-17 16:00:00,3,0,1,2,34.44,12.12,32,30.0026,0,16,8
2012-08-17 17:00:00,3,0,1,1,33.62,12.12,36,22.0028,0,17,8
2012-08-17 18:00:00,3,0,1,2,33.62,12.12,38,16.9979,0,18,8
2012-08-17 19:00:00,3,0,1,2,30.34,12.12,55,26.0027,0,19,8
2012-08-17 20:00:00,3,0,1,2,29.52,12.12,58,15.0013,0,20,8
2012-08-17 21:00:00,3,0,1,2,27.88,12.12,69,19.9995,0,21,8
2012-08-17 22:00:00,3,0,1,3,27.06,12.12,83,12.998,0,22,8
2012-08-17 23:00:00,3,0,1,3,26.24,12.12,83,15.0013,0,23,8
2012-08-18 00:00:00,3,0,0,2,26.24,28.79,83,15.0013,0,0,8
2012-08-18 01:00:00,3,0,0,3,25.42,27.275,94,11.0014,0,1,8
2012-08-18 02:00:00,3,0,0,3,25.42,28.03,88,11.0014,0,2,8
2012-08-18 03:00:00,3,0,0,1,25.42,28.03,88,12.998,0,3,8
2012-08-18 04:00:00,3,0,0,1,25.42,29.545,73,15.0013,0,4,8
2012-08-18 05:00:00,3,0,0,1,24.6,28.79,78,16.9979,0,5,8
2012-08-18 06:00:00,3,0,0,1,24.6,28.03,83,15.0013,0,6,8
2012-08-18 07:00:00,3,0,0,1,24.6,28.03,83,15.0013,0,7,8
2012-08-18 08:00:00,3,0,0,1,26.24,30.305,69,16.9979,0,8,8
2012-08-18 09:00:00,3,0,0,1,27.06,31.06,65,19.0012,0,9,8
2012-08-18 10:00:00,3,0,0,1,28.7,32.575,54,11.0014,0,10,8
2012-08-18 11:00:00,3,0,0,1,29.52,33.335,51,14.519493962612,1,11,8
2012-08-18 12:00:00,3,0,0,1,31.16,33.335,37,12.998,0,12,8
2012-08-18 13:00:00,3,0,0,1,30.34,32.575,40,12.998,0,13,8
2012-08-18 14:00:00,3,0,0,1,31.16,33.335,37,19.0012,0,14,8
2012-08-18 15:00:00,3,0,0,1,31.16,33.335,37,15.0013,0,15,8
2012-08-18 16:00:00,3,0,0,1,31.16,33.335,37,16.9979,0,16,8
2012-08-18 17:00:00,3,0,0,1,31.16,33.335,37,15.0013,0,17,8
2012-08-18 18:00:00,3,0,0,1,30.34,32.575,37,11.0014,0,18,8
2012-08-18 19:00:00,3,0,0,1,28.7,31.82,45,11.0014,0,19,8
2012-08-18 20:00:00,3,0,0,1,28.7,31.82,45,7.0015,0,20,8
2012-08-18 21:00:00,3,0,0,1,27.06,31.06,61,12.089142692095292,1,21,8
2012-08-18 22:00:00,3,0,0,1,27.06,31.06,61,11.965454541862481,1,22,8
2012-08-18 23:00:00,3,0,0,1,26.24,30.305,65,6.0032,0,23,8
2012-08-19 00:00:00,3,0,0,1,27.06,31.06,57,6.0032,0,0,8
2012-08-19 01:00:00,3,0,0,1,26.24,30.305,65,10.909812229246826,1,1,8
2012-08-19 02:00:00,3,0,0,2,25.42,30.305,69,6.0032,0,2,8
2012-08-19 03:00:00,3,0,0,2,25.42,30.305,61,11.0014,0,3,8
2012-08-19 04:00:00,3,0,0,2,25.42,30.305,65,11.0014,0,4,8
2012-08-19 05:00:00,3,0,0,2,24.6,29.545,73,8.9981,0,5,8
2012-08-19 06:00:00,3,0,0,2,25.42,30.305,69,7.0015,0,6,8
2012-08-19 07:00:00,3,0,0,2,25.42,30.305,69,8.9981,0,7,8
2012-08-19 08:00:00,3,0,0,2,26.24,30.305,69,7.0015,0,8,8
2012-08-19 09:00:00,3,0,0,2,27.06,31.06,74,13.852105850474196,1,9,8
2012-08-19 10:00:00,3,0,0,2,27.88,31.82,69,13.805179416329986,1,10,8
2012-08-19 11:00:00,3,0,0,3,26.24,29.545,78,11.0014,0,11,8
2012-08-19 12:00:00,3,0,0,3,26.24,30.305,73,17.513350882685543,1,12,8
2012-08-19 13:00:00,3,0,0,3,26.24,28.79,83,8.9981,0,13,8
2012-08-19 14:00:00,3,0,0,3,26.24,30.305,73,17.485092164653306,1,14,8
2012-08-19 15:00:00,3,0,0,2,26.24,30.305,65,14.062879931632821,1,15,8
2012-08-19 16:00:00,3,0,0,2,27.06,31.06,65,14.146881873094545,1,16,8
2012-08-19 17:00:00,3,0,0,2,26.24,29.545,78,7.0015,0,17,8
2012-08-19 18:00:00,3,0,0,2,26.24,29.545,78,7.0015,0,18,8
2012-08-19 19:00:00,3,0,0,2,26.24,30.305,73,8.9981,0,19,8
2012-08-19 20:00:00,3,0,0,2,26.24,30.305,73,12.998,0,20,8
2012-08-19 21:00:00,3,0,0,3,25.42,29.545,78,6.0032,0,21,8
2012-08-19 22:00:00,3,0,0,2,25.42,29.545,78,11.0014,0,22,8
2012-08-19 23:00:00,3,0,0,2,25.42,29.545,73,11.921596330184258,1,23,8
2012-09-01 00:00:00,3,0,0,1,30.34,34.09,62,7.0015,0,0,9
2012-09-01 01:00:00,3,0,0,1,29.52,34.85,74,8.9981,0,1,9
2012-09-01 02:00:00,3,0,0,1,28.7,32.575,70,11.0014,0,2,9
2012-09-01 03:00:00,3,0,0,1,28.7,32.575,70,7.0015,0,3,9
2012-09-01 04:00:00,3,0,0,1,28.7,32.575,70,11.995002727692075,1,4,9
2012-09-01 05:00:00,3,0,0,1,27.88,31.82,79,11.618299777315361,1,5,9
2012-09-01 06:00:00,3,0,0,1,27.88,31.82,79,11.723405744256409,1,6,9
2012-09-01 07:00:00,3,0,0,2,30.34,34.09,58,8.9981,0,7,9
2012-09-01 08:00:00,3,0,0,2,31.16,35.605,58,16.9979,0,8,9
2012-09-01 09:00:00,3,0,0,2,31.16,35.605,58,12.998,0,9,9
2012-09-01 10:00:00,3,0,0,2,31.98,36.365,55,12.998,0,10,9
2012-09-01 11:00:00,3,0,0,2,32.8,37.88,55,15.0013,0,11,9
2012-09-01 12:00:00,3,0,0,2,32.8,37.88,55,11.0014,0,12,9
2012-09-01 13:00:00,3,0,0,2,33.62,38.635,52,6.0032,0,13,9
2012-09-01 14:00:00,3,0,0,2,35.26,39.395,44,11.0014,0,14,9
2012-09-01 15:00:00,3,0,0,2,35.26,39.395,44,19.0012,0,15,9
2012-09-01 16:00:00,3,0,0,2,34.44,39.395,49,11.0014,0,16,9
2012-09-01 17:00:00,3,0,0,2,33.62,38.635,52,15.88095965877216,1,17,9
2012-09-01 18:00:00,3,0,0,2,33.62,38.635,52,15.816880616498013,1,18,9
2012-09-01 19:00:00,3,0,0,3,31.98,37.12,62,17.40157626667498,1,19,9
2012-09-01 20:00:00,3,0,0,3,31.16,36.365,67,16.9979,0,20,9
2012-09-01 21:00:00,3,0,0,3,26.24,28.79,89,14.339823758323814,1,21,9
2012-09-01 22:00:00,3,0,0,2,27.06,29.545,89,12.346299294838817,1,22,9
2012-09-01 23:00:00,3,0,0,1,27.06,29.545,89,6.0032,0,23,9
2012-09-02 00:00:00,3,0,0,2,27.06,29.545,89,6.0032,0,0,9
2012-09-02 01:00:00,3,0,0,1,27.06,29.545,89,10.874579505687636,1,1,9
2012-09-02 02:00:00,3,0,0,1,27.06,29.545,89,10.918622328629231,1,2,9
2012-09-02 03:00:00,3,0,0,1,27.06,29.545,89,6.0032,0,3,9
2012-09-02 04:00:00,3,0,0,1,27.06,29.545,89,10.995141569924897,1,4,9
2012-09-02 05:00:00,3,0,0,1,27.06,29.545,89,11.17941754902965,1,5,9
2012-09-02 06:00:00,3,0,0,2,27.06,29.545,89,11.425333957402513,1,6,9
2012-09-02 07:00:00,3,0,0,1,27.06,29.545,94,6.0032,0,7,9
2012-09-02 08:00:00,3,0,0,1,27.88,31.82,89,6.0032,0,8,9
2012-09-02 09:00:00,3,0,0,2,28.7,33.335,84,13.81449731399813,1,9,9
2012-09-02 10:00:00,3,0,0,2,29.52,34.85,79,14.110694013142565,1,10,9
2012-09-02 11:00:00,3,0,0,2,30.34,34.85,70,13.962499138387274,1,11,9
2012-09-02 12:00:00,3,0,0,3,30.34,34.85,70,17.14221417923478,1,12,9
2012-09-02 13:00:00,3,0,0,3,29.52,34.85,74,6.0032,0,13,9
2012-09-02 14:00:00,3,0,0,3,29.52,34.85,79,6.0032,0,14,9
2012-09-02 15:00:00,3,0,0,3,30.34,35.605,74,8.9981,0,15,9
2012-09-02 16:00:00,3,0,0,1,30.34,34.85,70,13.91008340992413,1,16,9
2012-09-02 17:00:00,3,0,0,1,31.16,36.365,66,6.0032,0,17,9
2012-09-02 18:00:00,3,0,0,1,30.34,35.605,74,13.537616767699008,1,18,9
2012-09-02 19:00:00,3,0,0,2,28.7,33.335,84,15.0013,0,19,9
2012-09-02 20:00:00,3,0,0,2,28.7,33.335,84,11.0014,0,20,9
2012-09-02 21:00:00,3,0,0,1,28.7,32.575,70,11.0014,0,21,9
2012-09-02 22:00:00,3,0,0,3,27.88,31.82,83,8.9981,0,22,9
2012-09-02 23:00:00,3,0,0,3,27.06,29.545,89,6.0032,0,23,9
2012-09-03 00:00:00,3,1,0,2,27.06,29.545,94,10.703943662153302,1,0,9
2012-09-03 01:00:00,3,1,0,2,27.88,31.82,89,11.0014,0,1,9
2012-09-03 02:00:00,3,1,0,1,27.06,29.545,89,7.0015,0,2,9
2012-09-03 03:00:00,3,1,0,1,27.06,29.545,89,8.9981,0,3,9
2012-09-03 04:00:00,3,1,0,1,27.06,29.545,89,6.0032,0,4,9
2012-09-03 05:00:00,3,1,0,1,27.06,29.545,89,11.17941754902965,1,5,9
2012-09-03 06:00:00,3,1,0,1,27.06,29.545,94,10.84809088254664,1,6,9
2012-09-03 07:00:00,3,1,0,1,27.88,31.82,85,11.92786186717053,1,7,9
2012-09-03 08:00:00,3,1,0,2,28.7,33.335,84,7.0015,0,8,9
2012-09-03 09:00:00,3,1,0,2,28.7,33.335,84,8.9981,0,9,9
2012-09-03 10:00:00,3,1,0,2,30.34,35.605,74,15.0013,0,10,9
2012-09-03 11:00:00,3,1,0,2,30.34,34.85,70,19.0012,0,11,9
2012-09-03 12:00:00,3,1,0,2,31.16,35.605,62,19.9995,0,12,9
2012-09-03 13:00:00,3,1,0,2,31.16,36.365,66,16.9979,0,13,9
2012-09-03 14:00:00,3,1,0,1,30.34,34.85,70,19.9995,0,14,9
2012-09-03 15:00:00,3,1,0,1,30.34,34.85,70,15.0013,0,15,9
2012-09-03 16:00:00,3,1,0,1,30.34,34.85,70,15.0013,0,16,9
2012-09-03 17:00:00,3,1,0,1,30.34,34.85,70,8.9981,0,17,9
2012-09-03 18:00:00,3,1,0,1,30.34,34.85,66,11.0014,0,18,9
2012-09-03 19:00:00,3,1,0,1,29.52,34.85,74,12.998,0,19,9
2012-09-03 20:00:00,3,1,0,1,29.52,34.09,76,7.0015,0,20,9
2012-09-03 21:00:00,3,1,0,1,29.52,34.09,76,7.0015,0,21,9
2012-09-03 22:00:00,3,1,0,2,28.7,33.335,84,8.9981,0,22,9
2012-09-03 23:00:00,3,1,0,2,28.7,33.335,84,16.9979,0,23,9
2012-09-04 00:00:00,3,0,1,2,28.7,33.335,84,16.9979,0,0,9
2012-09-04 01:00:00,3,0,1,1,27.88,31.82,82,8.9981,0,1,9
2012-09-04 02:00:00,3,0,1,1,27.88,31.82,82,8.9981,0,2,9
2012-09-04 03:00:00,3,0,1,2,27.06,29.545,89,6.0032,0,3,9
2012-09-04 04:00:00,3,0,1,2,27.06,29.545,89,11.160731023781292,1,4,9
2012-09-04 05:00:00,3,0,1,2,27.06,29.545,89,11.34171413939189,1,5,9
2012-09-04 06:00:00,3,0,1,2,27.88,31.82,89,7.0015,0,6,9
2012-09-04 07:00:00,3,0,1,2,27.88,31.82,89,7.0015,0,7,9
2012-09-04 08:00:00,3,0,1,1,28.7,33.335,84,11.0014,0,8,9
2012-09-04 09:00:00,3,0,1,2,29.52,34.85,79,15.0013,0,9,9
2012-09-04 10:00:00,3,0,1,2,29.52,34.85,74,16.9979,0,10,9
2012-09-04 11:00:00,3,0,1,2,30.34,34.85,70,19.0012,0,11,9
2012-09-04 12:00:00,3,0,1,1,31.16,36.365,70,19.0012,0,12,9
2012-09-04 13:00:00,3,0,1,1,32.8,37.88,55,30.0026,0,13,9
2012-09-04 14:00:00,3,0,1,1,32.8,37.88,55,27.9993,0,14,9
2012-09-04 15:00:00,3,0,1,1,32.8,38.635,59,31.0009,0,15,9
2012-09-04 16:00:00,3,0,1,1,31.16,36.365,70,27.9993,0,16,9
2012-09-04 17:00:00,3,0,1,1,31.16,36.365,70,23.9994,0,17,9
2012-09-04 18:00:00,3,0,1,1,31.16,37.12,75,15.0013,0,18,9
2012-09-04 19:00:00,3,0,1,1,31.16,36.365,70,15.0013,0,19,9
2012-09-04 20:00:00,3,0,1,1,30.34,34.85,70,16.9979,0,20,9
2012-09-04 21:00:00,3,0,1,1,30.34,35.605,74,16.9979,0,21,9
2012-09-04 22:00:00,3,0,1,1,30.34,34.85,70,19.0012,0,22,9
2012-09-04 23:00:00,3,0,1,1,29.52,34.85,74,19.9995,0,23,9
2012-09-05 00:00:00,3,0,1,1,29.52,34.85,74,16.9979,0,0,9
2012-09-05 01:00:00,3,0,1,1,28.7,33.335,84,12.998,0,1,9
2012-09-05 02:00:00,3,0,1,1,28.7,33.335,84,12.998,0,2,9
2012-09-05 03:00:00,3,0,1,1,28.7,33.335,79,19.0012,0,3,9
2012-09-05 04:00:00,3,0,1,1,28.7,33.335,79,19.0012,0,4,9
2012-09-05 05:00:00,3,0,1,2,28.7,33.335,79,19.9995,0,5,9
2012-09-05 06:00:00,3,0,1,1,28.7,33.335,79,19.0012,0,6,9
2012-09-05 07:00:00,3,0,1,2,28.7,33.335,79,16.9979,0,7,9
2012-09-05 08:00:00,3,0,1,1,29.52,34.85,74,12.998,0,8,9
2012-09-05 09:00:00,3,0,1,1,30.34,34.85,70,16.9979,0,9,9
2012-09-05 10:00:00,3,0,1,2,31.16,36.365,70,11.0014,0,10,9
2012-09-05 11:00:00,3,0,1,2,31.98,37.12,62,11.0014,0,11,9
2012-09-05 12:00:00,3,0,1,1,31.98,38.635,70,7.0015,0,12,9
2012-09-05 13:00:00,3,0,1,1,32.8,39.395,63,11.0014,0,13,9
2012-09-05 14:00:00,3,0,1,1,33.62,39.395,56,7.0015,0,14,9
2012-09-05 15:00:00,3,0,1,1,31.98,38.635,70,12.998,0,15,9
2012-09-05 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,0,16,9
2012-09-05 17:00:00,3,0,1,1,31.16,36.365,66,16.9979,0,17,9
2012-09-05 18:00:00,3,0,1,1,31.16,37.12,75,12.998,0,18,9
2012-09-05 19:00:00,3,0,1,1,30.34,34.85,70,11.0014,0,19,9
2012-09-05 20:00:00,3,0,1,1,29.52,35.605,84,11.0014,0,20,9
2012-09-05 21:00:00,3,0,1,1,29.52,34.85,79,11.202385315561804,1,21,9
2012-09-05 22:00:00,3,0,1,1,29.52,34.85,79,11.17144115171498,1,22,9
2012-09-05 23:00:00,3,0,1,1,28.7,33.335,84,6.0032,0,23,9
2012-09-06 00:00:00,3,0,1,2,28.7,33.335,84,6.0032,0,0,9
2012-09-06 01:00:00,3,0,1,2,28.7,33.335,84,11.526508779749474,1,1,9
2012-09-06 02:00:00,3,0,1,1,29.52,34.85,79,11.382309140152467,1,2,9
2012-09-06 03:00:00,3,0,1,1,28.7,33.335,84,7.0015,0,3,9
2012-09-06 04:00:00,3,0,1,2,28.7,33.335,84,6.0032,0,4,9
2012-09-06 05:00:00,3,0,1,2,28.7,33.335,84,12.998,0,5,9
2012-09-06 06:00:00,3,0,1,2,28.7,33.335,84,6.0032,0,6,9
2012-09-06 07:00:00,3,0,1,2,28.7,33.335,84,7.0015,0,7,9
2012-09-06 08:00:00,3,0,1,3,28.7,33.335,79,15.307933836522034,1,8,9
2012-09-06 09:00:00,3,0,1,3,27.06,29.545,94,8.9981,0,9,9
2012-09-06 10:00:00,3,0,1,3,27.06,29.545,94,8.9981,0,10,9
